,id,created_at,username,location,following,followers,retweet_count,search_term,text
102,1.52E+18,28/04/2022 20:28,BylinesEast,,5554,5213,0,ocean pollution,"@newsynicola The regulatory system is not sufficient to drive good behaviour. It is cheaper to pay out a few hundred thousand pounds a year in fines than invest the billions needed to end #pollution

-- @martinwaller10 on #Sewage
https://t.co/KhnzhxErcH"
103,1.52E+18,28/04/2022 20:28,BylinesEast,,5554,5213,0,ocean pollution,"@CleWPC The regulatory system is not sufficient to drive good behaviour. It is cheaper to pay out a few hundred thousand pounds a year in fines than invest the billions needed to end #pollution

-- @martinwaller10 on #Sewage
https://t.co/KhnzhxErcH"
104,1.52E+18,28/04/2022 20:28,BylinesEast,,5554,5213,0,ocean pollution,"@Channel4News @adavies4 The regulatory system is not sufficient to drive good behaviour. It is cheaper to pay out a few hundred thousand pounds a year in fines than invest the billions needed to end #pollution

-- @martinwaller10 on #Sewage
https://t.co/KhnzhxErcH"
105,1.52E+18,28/04/2022 20:28,BylinesEast,,5554,5213,0,ocean pollution,"@BBCGlos @theriverstrust @CotswoldDC The regulatory system is not sufficient to drive good behaviour. It is cheaper to pay out a few hundred thousand pounds a year in fines than invest the billions needed to end #pollution

-- @martinwaller10 on #Sewage
https://t.co/KhnzhxErcH"
106,1.52E+18,28/04/2022 20:27,BylinesEast,,5554,5213,0,ocean pollution,"@penny_stables @defra The regulatory system is not sufficient to drive good behaviour. It is cheaper to pay out a few hundred thousand pounds a year in fines than invest the billions needed to end #pollution

-- @martinwaller10 on #Sewage
https://t.co/KhnzhxErcH"
107,1.52E+18,28/04/2022 20:27,BylinesEast,,5554,5213,0,ocean pollution,"@CroPage @anna_damski The regulatory system is not sufficient to drive good behaviour. It is cheaper to pay out a few hundred thousand pounds a year in fines than invest the billions needed to end #pollution

-- @martinwaller10 on #Sewage
https://t.co/KhnzhxErcH"
108,1.52E+18,28/04/2022 20:27,BylinesEast,,5554,5213,0,ocean pollution,"@Jeremy_Hunt The regulatory system is not sufficient to drive good behaviour. It is cheaper to pay out a few hundred thousand pounds a year in fines than invest the billions needed to end #pollution

-- @martinwaller10 on #Sewage
https://t.co/KhnzhxErcH"
109,1.52E+18,28/04/2022 20:26,BylinesEast,,5554,5213,2,ocean pollution,"@CPRECambs @AnglianWater @EnvAgencyAnglia @cam_friends @RiverFriend3 @Feargal_Sharkey @Jane45665825 @MonicaHone @jeremysallis The regulatory system is not sufficient to drive good behaviour. It is cheaper to pay out a few hundred thousand pounds a year in fines than invest the billions needed to end #pollution

-- @martinwaller10 on #Sewage
https://t.co/KhnzhxErcH"
110,1.52E+18,28/04/2022 20:26,BylinesEast,,5554,5213,0,ocean pollution,"@Gloucester4EU The regulatory system is not sufficient to drive good behaviour. It is cheaper to pay out a few hundred thousand pounds a year in fines than invest the billions needed to end #pollution

-- @martinwaller10 on #Sewage
https://t.co/KhnzhxErcH"
111,1.52E+18,28/04/2022 20:26,BylinesEast,,5554,5213,0,ocean pollution,"@BeckettUnite The regulatory system is not sufficient to drive good behaviour. It is cheaper to pay out a few hundred thousand pounds a year in fines than invest the billions needed to end #pollution

-- @martinwaller10 on #Sewage
https://t.co/KhnzhxErcH"
112,1.52E+18,28/04/2022 20:25,BylinesEast,,5554,5213,0,ocean pollution,"@MENnewsdesk The regulatory system is not sufficient to drive good behaviour. It is cheaper to pay out a few hundred thousand pounds a year in fines than invest the billions needed to end #pollution

-- @martinwaller10 on #Sewage
https://t.co/KhnzhxErcH"
113,1.52E+18,28/04/2022 20:25,BylinesEast,,5554,5213,0,ocean pollution,"@SaveDeben The regulatory system is not sufficient to drive good behaviour. It is cheaper to pay out a few hundred thousand pounds a year in fines than invest the billions needed to end #pollution

-- @martinwaller10 on #Sewage
https://t.co/KhnzhxErcH"
114,1.52E+18,28/04/2022 19:48,BylinesEast,,5554,5213,8,ocean pollution,"The regulatory system is not sufficient to drive good behaviour. It is cheaper to pay out a few hundred thousand pounds a year in fines than invest the billions needed to end #pollution

-- @martinwaller10 on #Sewage

https://t.co/KhnzhxErcH
https://t.co/KhnzhxErcH"
115,1.52E+18,28/04/2022 19:44,RecentLatestVia,By The Blue Stuff... !!,2300,5031,0,ocean pollution,𝐄𝐚𝐬𝐭 𝐀𝐧𝐠𝐥𝐢𝐚 𝐁𝐲𝐥𝐢𝐧𝐞𝐬: Fines for water pollution – a drop in the ocean? https://t.co/bFfaOtkGuH | @BylinesEast https://t.co/BiLFQJhtou
116,1.52E+18,28/04/2022 19:25,Microsoft,"Redmond, WA",2522,10603268,33,ocean pollution,"Set sail for cleaner oceans! 🌊 

Clearbot is leading the way in the fight against marine pollution: https://t.co/16rapML6ir https://t.co/3wf5xM2VHI"
117,1.52E+18,28/04/2022 19:23,RosannaXia,"Los Angeles, CA",1178,11626,7,ocean pollution,"The AG announced this investigation  at Dockweiler Beach — a beach long shadowed by the Chevron refinery. A major sewage outfall — where trash and runoff flush into the ocean — is just upstream.

This beach lays bare the full life-cycle of plastic https://t.co/jKPoEScwd5"
118,1.52E+18,28/04/2022 18:56,marthajadams,"Ottawa Hills, Ohio",4978,3388,4,ocean pollution,"Amid accelerating #ClimateChange, warming waters cook ocean creatures in their habitats. Species are suffocating as oxygen leaches out of the seas. Populations that managed to withstand overfishing, pollution and habitat loss are struggling to survive.~~
https://t.co/77qIZBGv6r"
119,1.52E+18,28/04/2022 18:41,insideclimate,Everywhere,2431,150559,26,ocean pollution,"If greenhouse gas pollution remains unchecked, global warming could trigger the most catastrophic extinction of ocean species since the end of the Permian age, about 250 million years ago, a new study warns.

https://t.co/A8WXrl555b"
120,1.52E+18,28/04/2022 18:35,xxLonewolf310xx,,567,469,0,ocean pollution,@NFTcollector00 @Chillnchameleon is first NFT project to directly fund Ocean Conservation IRL recycleocean. #Mindset #community #recycling #chillinchameleons #NFTs #utilityNFT #cryptocurrencies #Ethereum #positivity #art #pollution #ETH #BAYC #Metaverse #rarity #Blockchain #chamilia #chamsocial https://t.co/vO6FCEL2vn
121,1.52E+18,28/04/2022 18:35,VonAnacker,,9,1,0,ocean pollution,Just saw news article that climate change would make ocean animals go extinct. Human pollution is more likely to do that. Quite a few ocean animals around now have been for over 100 million years. They have been through way more extreme climatic changes then what’s happening now.
122,1.52E+18,28/04/2022 18:33,sportingtipp,,130,1203,0,ocean pollution,Finally got my hands on a copy of this terrific book. Great insight into plastic pollution and action of ocean currents in spreading marine waste. @LegoLostAtSea #oceanplastic https://t.co/OMzHp9ruTi
123,1.52E+18,28/04/2022 18:29,xxLonewolf310xx,,567,469,0,ocean pollution,@CryptoStorm__ @Chillnchameleon is first NFT project to directly fund Ocean Conservation IRL recycleocean. #Mindset #community #recycling #chillinchameleons #NFTs #utilityNFT #cryptocurrencies #Ethereum #positivity #art #pollution #ETH #BAYC #Metaverse #rarity #Blockchain #chamilia #chamsocial https://t.co/QHod8kKG9m
124,1.52E+18,28/04/2022 18:28,TacoDoggyRoll,Somewhere in the East Coast,981,253,1,ocean pollution,Scientists have determined that 45% of the ocean's pollution is keepsakes from deceased loved ones dramatically tossed into the sea. https://t.co/UFr6cBQdhC
125,1.52E+18,28/04/2022 18:28,chrisabraham,"Arlington Heights, VA",13711,41908,0,ocean pollution,"Unpunished ocean pollution, searching for 'Lithium Valley' &amp; when hydrogen dries up #livingPlanetDeutscheWelle 
https://t.co/67nLSN5rb4"
126,1.52E+18,28/04/2022 18:28,JamesTatro20,,182,5,1,ocean pollution,@KyleKashuv This is more likely from ingesting fish that have consumed micro plastics bc of vast ocean pollution
127,1.52E+18,28/04/2022 18:26,BlockchainHI1,,322,726,0,ocean pollution,"@BitcoinThanos @jyn_urso @DamienSomerset @____bam____ @nic__carter @thetrocro CO2 is the pollution CO2 (aq) + H2O ⇌ H2CO3 ⇌ HCO3− + H+ ⇌ CO32− + 2 H+. This is chemistry, not a belief. The ocean is massive what other pathway rivals the scale of human-emitted CO2e?"
128,1.52E+18,28/04/2022 18:25,ecodiddle,,1622,1447,1,ocean pollution,"Where does your #waste ends up folks?
Let's aim for #zerowaste, a #circulareconomy &amp;  make the best use of finite #resouces &amp; #renewableenergy for #climate &amp; #nature 
#Sustainability #learning #sustainableliving #pollution #litter #plasticpollution #ocean #wildlife #ClimateAction https://t.co/21SDmrehON"
129,1.52E+18,28/04/2022 18:06,BitcoinThanos,Mufasa's Mane ,106,40,0,ocean pollution,"@BlockchainHI1 @jyn_urso @DamienSomerset @____bam____ @nic__carter @thetrocro I agree that ocean acidification is a bad thing, yes. Once again, there are other factors such as pollution that cause this.

I would encourage you to self-reflect on how quick you are to attack others because their beliefs are different than yours."
130,1.52E+18,28/04/2022 18:01,HealthyOceanCo,United States,3714,7414,0,ocean pollution,New maps show where light pollution poses risks for confusing or disrupting the behaviors of sea life. https://t.co/qQnmZPacee
131,1.52E+18,28/04/2022 17:53,BiodiversityASU,Arizona State University Tempe,592,1048,0,ocean pollution,"Hosted by Seton Catholic Prep and Xavier College Prep, ASU presents a screening of Smog of the Sea! This film will open your eyes to the harmful impacts of plastic pollution in the ocean. Friday, April 29th from 5-7pm in LSE106! Register here: https://t.co/7WGrXzTOdM https://t.co/EQ9fekyzPl"
132,1.52E+18,28/04/2022 17:17,MyZAcoza,South Africa,28,906,0,ocean pollution,Watch: Meet the young pirates protecting the ocean from plastic pollution https://t.co/LuPcjugCWP
133,1.52E+18,28/04/2022 16:46,MPRPPatch,"Miller Place, NY",458,1354,0,ocean pollution,One of your neighbors published an article in the Community Corner section. Read their story on Patch. (The views expressed in this post are the author’s own.) https://t.co/e19PdI6E7i
134,1.52E+18,28/04/2022 16:37,ball5565756,,11,0,0,ocean pollution,@iamcardib your body makes up 35% of the ocean's pollution. Hope your proud of yourself
135,1.52E+18,28/04/2022 16:22,mateosfo,"Berkeley, CA",6704,17474,9,ocean pollution,"In California, our car culture requires that we live with high levels of plastic pollution in the oceans so, sorry/not sorry: 

A mouthful of plastic with each bite of seafood? Or the “convenience” of your SUV? 

You can only pick one. 

https://t.co/Upkub8BNKZ"
136,1.52E+18,28/04/2022 16:11,t0kenfunger,Tiredississauga,2015,152,0,ocean pollution,"@RB_Citizen @nangngzruk @bethsawin It's important to remember this would all happen whether or not Russia invaded Ukraine. The effects of that definitely will combine and worsen each other, but tbf it's a droplet next to the ocean of 400 years of industrial pollution and 100yrs of nonstop automobile operation."
137,1.52E+18,28/04/2022 16:03,ashadevos,the ocean,2379,18111,16,ocean pollution,The biggest threat to blue whales in Sri Lankan waters is Ship-strike. This is a problem I’ve been working to resolve for over a decade. We’ve made big strides but we have also faced challenges. It’s imp that we understand that our ocean challenges are not limited to pollution https://t.co/uDGNsTCQG5
138,1.52E+18,28/04/2022 15:54,ona_ocean,Barcelona,99,41,0,ocean pollution,"This is mainly the result of #humanactivities that are increasing global temperatures (CO2-induced warming) and increasing loads of nutrients from agriculture, sewage, and industrial waste, including #pollution from power generation from fossil fuels and #biomass."
139,1.52E+18,28/04/2022 15:42,kidssaveocean,,380,231,0,ocean pollution,"What an excellent initiative! ‘Captain Fanplastic’ is a primary school program helping young kids protecting the environment. 

Watch and find out more👇 
 https://t.co/1ukUxit0WB #plasticpollution #FateChanger #plasticfree"
140,1.52E+18,28/04/2022 15:30,WarrenGorowitz,"San Marcos, CA",848,2767,0,ocean pollution,Meet the young pirates protecting the ocean from plastic pollution https://t.co/ETpkK4WAip https://t.co/OSbmCNPNT3
141,1.52E+18,28/04/2022 15:21,MNTRYJOSEPH,Florida,245,575,0,ocean pollution,Help Us Free The Ocean Of Plastic Pollution - Free The Ocean https://t.co/ll7oxCS7Qj
142,1.52E+18,28/04/2022 15:11,kvnggeo,"Queens, NY",366,1039,0,ocean pollution,"@sassymerman @KushPrinc3 @RoatansFinest Until governments crack down on pollution from companies like nestle who throws so much plastic into the ocean. You need to hold them accountable. So yes nations are responsible for pollution especially that around their borders, which the original comment wasn’t saying."
143,1.52E+18,28/04/2022 14:58,SirenThaGoddess,| VA 🦈 | NYC 🗽| FL🌴,2670,3216,0,ocean pollution,"Y’all can’t dip fruit everywhere. Some stuff is spiritual/cultural.... don’t get sick 🤣🤣🤣🤣 pollution is PETTY #MERMAIDGANG 

Save the ocean. Please 🌊✨ https://t.co/sAyIdrSPod"
144,1.52E+18,28/04/2022 14:24,Martiniiiiiiii2,,452,463,0,ocean pollution,"On a realistic note since people are doing it after miss Rihanna, how sanitary is it to dip your food in the ocean in the 21st century? like im learning about environmental pollution and y'alllllll... idk"
145,1.52E+18,28/04/2022 14:07,Alexand32982624,Planet Earth,123,60,6,ocean pollution,"Great talk at the @ZSLScience symposium on Changing the system - a new approach to ocean conservation  by @JNCC_UK CEO Gemma Harper and Professor Jason Weeks.  Reducing Pollution Through Partnership was featured! 🙏💚
#PollutionAction #ForNature https://t.co/jm5iCDs9TS"
146,1.52E+18,28/04/2022 13:44,SfEP,,2048,4476,1,ocean pollution,"The Southern Ocean Action Plan encourages the delivery of solutions to maintain and foster the #SouthernOcean’s unique conditions.

It’s vital this #ecosystem is protected, as a study shows high levels of microplastic found in the ocean’s deep sea.

⬇
https://t.co/tSnw2u1fy5 https://t.co/AHRH0oJqLo https://t.co/asAxarNfOA"
147,1.52E+18,28/04/2022 13:14,Atlantic_Arc,Europe,924,2088,1,ocean pollution,"Day 2⃣ of the hub meetings, AAC Members discussed:
🔎Future of @CPMR_Europe actions &amp; #Cohesion Policy
🌊 Ocean Pollution &amp; the @Clean_Atlantic pledge 
🐟Fisheries &amp; evaluation of the #CFP 

Many thanks for attending, we are now looking forward to the AAC General Assembly in May! https://t.co/JezUp5W0Bc"
